product_num,brand,url,type,title,community,market,state,city,fullzips,msa,price,date
5944,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/camden/331-kapalua-loop,House,Camden 0126,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,349721.0,09/05/2024 10:50:25 PM
1045,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/camden/465-kapalua-loop,House,Camden 0096,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,351729.0,09/05/2024 10:50:25 PM
7101,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/georgetown/833-wailea-circle,House,Georgetown 0169,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,375831.0,09/05/2024 10:50:25 PM
7620,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/georgetown/454-kapalua-loop,House,Georgetown 0035,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,386523.0,09/05/2024 10:50:25 PM
6762,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/hickory/823-wailea-circle,House,Hickory 0167,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,389971.5,09/05/2024 10:50:25 PM
5178,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/windsor/335-kapalua-loop,House,Windsor 0124,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,409952.0,09/05/2024 10:50:25 PM
7896,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/sunset-landing/hickory/735-wailea-circle,House,Hickory 0147,Sunset Landing,Myrtle Beach,SC,Little River,29566,Little River,430776.0,09/05/2024 10:50:25 PM
7489,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/belle-mer/magnolia/252-hull-street,House,Magnolia 0042,Belle Mer,Myrtle Beach,SC,Surfside Beach,29575,Surfside Beach,444922.0,09/05/2024 10:50:25 PM
9724,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/belle-mer/magnolia/412-mikita-drive,House,Magnolia 0072,Belle Mer,Myrtle Beach,SC,Surfside Beach,29575,Surfside Beach,449822.0,09/05/2024 10:50:25 PM
6421,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/belle-mer/ivey/444-mikita-drive,House,Ivey 0073,Belle Mer,Myrtle Beach,SC,Surfside Beach,29575,Surfside Beach,536995.0,09/05/2024 10:50:25 PM
9936,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/belle-mer/ivey/788-bickell-court,House,Ivey 0077,Belle Mer,Myrtle Beach,SC,Surfside Beach,29575,Surfside Beach,597750.0,09/05/2024 10:50:25 PM
1173,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/camden/5505-shelly-lynn-drive,House,Camden 0389,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,388984.0,09/05/2024 10:50:25 PM
8976,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/georgetown/5489-shelly-lynn-drive,House,Georgetown 0385,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,429718.0,09/05/2024 10:50:25 PM
6414,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/georgetown/5071-vinesia-drive,House,Georgetown 0456,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,440365.0,09/05/2024 10:50:25 PM
9135,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/windsor/5048-vinesia-drive,House,Windsor 0432,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,479990.0,09/05/2024 10:50:25 PM
1654,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/hickory/5501-shelly-lynn-drive,House,Hickory 0388,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,499990.0,09/05/2024 10:50:25 PM
3348,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/mulberry/5027-vinesia-drive,House,Mulberry 0446,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,516407.0,09/05/2024 10:50:25 PM
7275,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita/georgetown/5256-lucy-way,House,Georgetown 0421,Bella Vita,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,533093.0,09/05/2024 10:50:25 PM
9279,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/harborview/dogwood/2205-leeboard-court,House,Dogwood 0099,Harborview,Myrtle Beach,SC,Myrtle Beach,29579,Myrtle Beach,454972.0,09/05/2024 10:50:25 PM
7060,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/harborview/laurel/2204-leeboard-court,House,Laurel 0105,Harborview,Myrtle Beach,SC,Myrtle Beach,29579,Myrtle Beach,479814.0,09/05/2024 10:50:25 PM
5709,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/harborview/leyland/2104-ballast-court,House,Leyland 0115,Harborview,Myrtle Beach,SC,Myrtle Beach,29579,Myrtle Beach,538212.0,09/05/2024 10:50:25 PM
7779,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4070-taranto-loop-unit-c,House,Wisteria 5103,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,309460.0,09/05/2024 10:50:25 PM
3377,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4073-taranto-loop-unit-b,House,Wisteria 4302,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,309990.0,09/05/2024 10:50:25 PM
5395,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4077-taranto-loop-unit-c,House,Wisteria 4403,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,318850.0,09/05/2024 10:50:25 PM
4032,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4074-taranto-loop-unit-c,House,Wisteria 5003,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,319990.0,09/05/2024 10:50:25 PM
5634,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4077-taranto-loop-unit-b,House,Wisteria 4402,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,320800.0,09/05/2024 10:50:25 PM
9681,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/wisteria/4074-taranto-loop-unit-b,House,Wisteria 5002,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,324520.0,09/05/2024 10:50:25 PM
6325,Beazer Homes,https://www.beazer.com/myrtle-beach-sc/bella-vita-gardens/jasmine/4070-taranto-loop-unit-a,House,Jasmine 5101,Bella Vita Gardens,Myrtle Beach,SC,Myrtle Beach,29579-8000,Myrtle Beach,328910.0,09/05/2024 10:50:25 PM
8784,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/sutton/1432-autumn-leaf-lane,House,Sutton 5851,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,479990.0,09/05/2024 10:50:25 PM
4604,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/harper/1003-laurel-valley-lane,House,Harper 0214,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,579990.0,09/05/2024 10:50:25 PM
7999,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/harper/1009-laurel-valley-lane,House,Harper 0213,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,629990.0,09/05/2024 10:50:25 PM
6609,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/landon/1002-laurel-valley-lane,House,Landon 0217,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,654990.0,09/05/2024 10:50:25 PM
7635,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/ellington/430-mabels-way,House,Ellington 0422,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,672990.0,09/05/2024 10:50:25 PM
8736,Beazer Homes,https://www.beazer.com/nashville-tn/waverly/dogwood/1006-laurel-valley-lane,House,Dogwood 0219,Waverly,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,739990.0,09/05/2024 10:50:25 PM
2264,Beazer Homes,https://www.beazer.com/nashville-tn/windtree/kingston/211-pin-high-drive,House,Kingston 0042,Windtree,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,639990.0,09/05/2024 10:50:25 PM
9346,Beazer Homes,https://www.beazer.com/nashville-tn/windtree/ansley/208-pin-high-drive,House,Ansley 0039,Windtree,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,645990.0,09/05/2024 10:50:25 PM
9798,Beazer Homes,https://www.beazer.com/nashville-tn/windtree/kingston/215-pin-high-drive,House,Kingston 0044,Windtree,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,649990.0,09/05/2024 10:50:25 PM
2491,Beazer Homes,https://www.beazer.com/nashville-tn/windtree/weston/123-windtree-club-drive,House,Weston 0011,Windtree,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,803990.0,09/05/2024 10:50:25 PM
3575,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/richmond/1008-lionheart-drive,House,Richmond 0074,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,516565.0,09/05/2024 10:50:25 PM
9395,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/savannah/1006-lionheart-drive,House,Savannah 0075,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,546990.0,09/05/2024 10:50:25 PM
7583,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/charleston/1009-lionheart-drive,House,Charleston 0108,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,554990.0,09/05/2024 10:50:25 PM
5380,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/charleston/1004-lionheart-drive,House,Charleston 0076,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,563990.0,09/05/2024 10:50:25 PM
2698,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/austin/1007-lionheart-drive,House,Austin 0109,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,581990.0,09/05/2024 10:50:25 PM
3490,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/lexington/516-kemp-drive,House,Lexington 0003,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,633340.0,09/05/2024 10:50:25 PM
2620,Beazer Homes,https://www.beazer.com/nashville-tn/overlook-at-aarons-cress/houston/1005-lionheart-drive,House,Houston 0110,Overlook At Aarons Cress,Nashville,TN,Hermitage,37076,Hermitage,654985.0,09/05/2024 10:50:25 PM
3491,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/charlotte/5126-dayflower-drive,House,Charlotte 0088,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,331990.0,09/05/2024 10:50:25 PM
5923,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/charlotte/5113-dayflower-drive,House,Charlotte 0045,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,333990.0,09/05/2024 10:50:25 PM
8255,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/charlotte/5128-dayflower-drive,House,Charlotte 0087,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,338990.0,09/05/2024 10:50:25 PM
1964,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/charlotte/5119-dayflower-drive,House,Charlotte 0048,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,345990.0,09/05/2024 10:50:25 PM
4369,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/jackson/5331-bellflower-hills,House,Jackson 0098,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,379990.0,09/05/2024 10:50:25 PM
4207,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/jackson/5332-bellflower-hills,House,Jackson 0147,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,383155.0,09/05/2024 10:50:25 PM
6858,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/covington/5373-bellflower-hills,House,Covington 0109,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,499990.0,09/05/2024 10:50:25 PM
4988,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/garner/5371-bellflower-hills,House,Garner 0108,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,549990.0,09/05/2024 10:50:25 PM
7086,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/garner/5363-bellflower-hills,House,Garner 0104,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,557990.0,09/05/2024 10:50:25 PM
7765,Beazer Homes,https://www.beazer.com/nashville-tn/tulip-hills/adelaide/5367-bellflower-hills,House,Adelaide 0106,Tulip Hills,Nashville,TN,Hermitage,37076,Hermitage,569990.0,09/05/2024 10:50:25 PM
4972,Beazer Homes,https://www.beazer.com/nashville-tn/waterford-park/harper/114-blake-lane,House,Harper 0038,Waterford Park,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,629990.0,09/05/2024 10:50:25 PM
2847,Beazer Homes,https://www.beazer.com/nashville-tn/waterford-park/ashford/138-blake-lane,House,Ashford 0026,Waterford Park,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,676000.0,09/05/2024 10:50:25 PM
8204,Beazer Homes,https://www.beazer.com/nashville-tn/waterford-park/ashford/152-blake-lane,House,Ashford 0020,Waterford Park,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,685005.0,09/05/2024 10:50:25 PM
9978,Beazer Homes,https://www.beazer.com/nashville-tn/waterford-park/landon/140-blake-lane,House,Landon 0025,Waterford Park,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,699990.0,09/05/2024 10:50:25 PM
9977,Beazer Homes,https://www.beazer.com/nashville-tn/waterford-park/landon/145-blake-lane,House,Landon 0104,Waterford Park,Nashville,TN,Mt. Juliet,37122,Mt. Juliet,712975.0,09/05/2024 10:50:25 PM
4670,Beazer Homes,https://www.beazer.com/nashville-tn/harpeth-heights/charlotte/615-old-hickory-blvd-740,House,Charlotte 0071,Harpeth Heights,Nashville,TN,Nashville,37209,Nashville,369990.0,09/05/2024 10:50:25 PM
4301,Beazer Homes,https://www.beazer.com/nashville-tn/harpeth-heights/charlotte/615-old-hickory-blvd-702,House,Charlotte 0109,Harpeth Heights,Nashville,TN,Nashville,37209,Nashville,399990.0,09/05/2024 10:50:25 PM
6653,Beazer Homes,https://www.beazer.com/orlando-fl/towns-at-riverwalk/elm/536-southern-edge-way,House,Elm 0097,Towns At Riverwalk,Orlando,FL,Sanford,32771,Sanford,437325.0,09/05/2024 10:50:25 PM
8115,Beazer Homes,https://www.beazer.com/orlando-fl/towns-at-riverwalk/holly/598-southern-edge-way,House,Holly 0030,Towns At Riverwalk,Orlando,FL,Sanford,32771,Sanford,437990.0,09/05/2024 10:50:25 PM
2330,Beazer Homes,https://www.beazer.com/orlando-fl/towns-at-riverwalk/holly/719-southern-edge-way,House,Holly 0003,Towns At Riverwalk,Orlando,FL,Sanford,32771,Sanford,464990.0,09/05/2024 10:50:25 PM
4628,Beazer Homes,https://www.beazer.com/orlando-fl/towns-at-riverwalk/magnolia/614-southern-edge-way,House,Magnolia 0026,Towns At Riverwalk,Orlando,FL,Sanford,32771,Sanford,464990.0,09/05/2024 10:50:25 PM
1921,Beazer Homes,https://www.beazer.com/orlando-fl/towns-at-riverwalk/magnolia/602-southern-edge-way,House,Magnolia 0029,Towns At Riverwalk,Orlando,FL,Sanford,32771,Sanford,476165.0,09/05/2024 10:50:25 PM
5115,Beazer Homes,https://www.beazer.com/orlando-fl/acuera-estates/radcliff/3001-water-clover-court,House,Radcliff 0074,Acuera Estates,Orlando,FL,Apopka,32712,Apopka,685160.0,09/05/2024 10:50:25 PM
5579,Beazer Homes,https://www.beazer.com/orlando-fl/acuera-estates/canterbury/2993-water-clover-court,House,Canterbury 0073,Acuera Estates,Orlando,FL,Apopka,32712,Apopka,715335.0,09/05/2024 10:50:25 PM
6672,Beazer Homes,https://www.beazer.com/orlando-fl/acuera-estates/canterbury/2985-water-clover-court,House,Canterbury 0072,Acuera Estates,Orlando,FL,Apopka,32712,Apopka,742400.0,09/05/2024 10:50:25 PM
9470,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/spring/4433-small-creek-road,House,Spring 0009,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,398990.0,09/05/2024 10:50:25 PM
6007,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/spring/4437-small-creek-road,House,Spring 0010,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,398990.0,09/05/2024 10:50:25 PM
3799,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/tidewater/4405-small-creek-road,House,Tidewater 0002,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,428015.0,09/05/2024 10:50:25 PM
6702,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/cascade/4566-small-creek-road,House,Cascade 0053,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,459990.0,09/05/2024 10:50:25 PM
4726,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/cascade/4445-small-creek-road,House,Cascade 0012,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,475315.0,09/05/2024 10:50:25 PM
7386,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/tidewater/4418-small-creek-road,House,Tidewater 0073,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,481055.0,09/05/2024 10:50:25 PM
9116,Beazer Homes,https://www.beazer.com/orlando-fl/the-towns-at-creekside/cascade/4530-small-creek-road,House,Cascade 0062,The Towns At Creekside,Orlando,FL,Kissimmee,34744,Kissimmee,493700.0,09/05/2024 10:50:25 PM
5114,Beazer Homes,https://www.beazer.com/orlando-fl/pennyroyal/covington/1553-leaf-lane,House,Covington 0066,Pennyroyal,Orlando,FL,Kissimmee,34744-6400,Kissimmee,491790.0,09/05/2024 10:50:25 PM
7732,Beazer Homes,https://www.beazer.com/orlando-fl/pennyroyal/somerset/1789-petiole-place,House,Somerset 0023,Pennyroyal,Orlando,FL,Kissimmee,34744-6400,Kissimmee,499900.0,09/05/2024 10:50:25 PM
7778,Beazer Homes,https://www.beazer.com/orlando-fl/pennyroyal/aspen/1713-petiole-place,House,Aspen 0004,Pennyroyal,Orlando,FL,Kissimmee,34744-6400,Kissimmee,514990.0,09/05/2024 10:50:25 PM
1238,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/aspen/7557-laureate-blvd-6301,House,Aspen 6301,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,399990.0,09/05/2024 10:50:25 PM
3545,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/aspen-with-study/7557-laureate-blvd-6208,House,Aspen with Study 6208,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,419990.0,09/05/2024 10:50:25 PM
3149,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/chestnut/7521-laureate-blvd-5206,House,Chestnut 5206,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,441990.0,09/05/2024 10:50:25 PM
3968,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/bradford/7521-laureate-blvd-5404,House,Bradford 5404,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,454990.0,09/05/2024 10:50:25 PM
8410,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/bradford/7521-laureate-blvd-5304,House,Bradford 5304,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,467455.0,09/05/2024 10:50:25 PM
1340,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/dogwood/7521-laureate-blvd-5402,House,Dogwood 5402,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,478990.0,09/05/2024 10:50:25 PM
2952,Beazer Homes,https://www.beazer.com/orlando-fl/gatherings-of-lake-nona/chestnut/7557-laureate-blvd-6103,House,Chestnut 6103,Gatherings Of Lake Nona,Orlando,FL,Orlando,32827,Orlando,499990.0,09/05/2024 10:50:25 PM
7905,Beazer Homes,https://www.beazer.com/phoenix-az/estrella/ellenton/11870-s-173rd-ln,House,Ellenton 2478,Estrella,Phoenix,AZ,Goodyear,85338,Goodyear,439990.0,09/05/2024 10:50:25 PM
6847,Beazer Homes,https://www.beazer.com/phoenix-az/estrella/forsyth/17328-w-wandering-creek-rd,House,Forsyth 2453,Estrella,Phoenix,AZ,Goodyear,85338,Goodyear,549990.0,09/05/2024 10:50:25 PM
9428,Beazer Homes,https://www.beazer.com/phoenix-az/estrella/geneva/17313-w-wandering-creek-rd,House,Geneva 2450,Estrella,Phoenix,AZ,Goodyear,85338,Goodyear,599990.0,09/05/2024 10:50:25 PM
4649,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/chatsworth/19203-w-solano-dr,House,Chatsworth 0084,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,424990.0,09/05/2024 10:50:25 PM
6525,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/shiloh/19139-w-san-miguel-ave,House,Shiloh 0056,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,466990.0,09/05/2024 10:50:25 PM
6957,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/shiloh/19208-w-badgett-ln,House,Shiloh 0082,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,499990.0,09/05/2024 10:50:25 PM
2443,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/flemington/5905-n-194th-ave,House,Flemington 0022,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,524990.0,09/05/2024 10:50:25 PM
9950,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/irwin/5923-n-194th-ave,House,Irwin 0019,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,528898.0,09/05/2024 10:50:25 PM
8516,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/savannah/19316-w-valle-vista-way,House,Savannah 0016,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,554990.0,09/05/2024 10:50:25 PM
2050,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/arlington/19210-w-solano-dr,House,Arlington 0010,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,574990.0,09/05/2024 10:50:25 PM
7436,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/hartwell/5868-n-193rd-ave,House,Hartwell 0031,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,582990.0,09/05/2024 10:50:25 PM
2630,Beazer Homes,https://www.beazer.com/phoenix-az/windrose/remerton/19455-w-valle-vista-way,House,Remerton 0083,Windrose,Phoenix,AZ,Litchfield Park,85340,Litchfield Park,599990.0,09/05/2024 10:50:25 PM
1889,Beazer Homes,https://www.beazer.com/phoenix-az/cassia-at-vistancia/pinehurst/31769-n-130th-ave,House,Pinehurst 0042,Cassia At Vistancia,Phoenix,AZ,Peoria,85383,Peoria,537990.0,09/05/2024 10:50:25 PM
2432,Beazer Homes,https://www.beazer.com/phoenix-az/cassia-at-vistancia/kendrick/31867-n-130th-ave,House,Kendrick 0049,Cassia At Vistancia,Phoenix,AZ,Peoria,85383,Peoria,574990.0,09/05/2024 10:50:25 PM
6408,Beazer Homes,https://www.beazer.com/phoenix-az/cassia-at-vistancia/kendrick/31418-n-130th-ave,House,Kendrick 0011,Cassia At Vistancia,Phoenix,AZ,Peoria,85383,Peoria,579990.0,09/05/2024 10:50:25 PM
2162,Beazer Homes,https://www.beazer.com/phoenix-az/cassia-at-vistancia/kendrick/31381-n-130th-ave,House,Kendrick 0025,Cassia At Vistancia,Phoenix,AZ,Peoria,85383,Peoria,579990.0,09/05/2024 10:50:25 PM
2440,Beazer Homes,https://www.beazer.com/raleigh-durham-nc/stonewood-estates/elizabeth-/4020-stonewood-lane,House,Elizabeth 0020,Stonewood Estates,Raleigh Durham,NC,Durham,27705,Durham,659900.0,09/05/2024 10:50:25 PM
4937,Beazer Homes,https://www.beazer.com/raleigh-durham-nc/stonewood-estates/elizabeth-3-car-garage/4021-stonewood-lane,House,Elizabeth 3-Car Garage 0019,Stonewood Estates,Raleigh Durham,NC,Durham,27705,Durham,699900.0,09/05/2024 10:50:25 PM
8507,Beazer Homes,https://www.beazer.com/sacramento-ca/stonehaven/plan-3/8576-lakha-circle,House,Plan 3 0072,Stonehaven,Sacramento,CA,Sacramento,95828,Sacramento,669990.0,09/05/2024 10:50:25 PM
1306,Beazer Homes,https://www.beazer.com/sacramento-ca/stonehaven/plan-4/7863-rhinelander-way,House,Plan 4 0068,Stonehaven,Sacramento,CA,Sacramento,95828,Sacramento,724586.0,09/05/2024 10:50:25 PM
6675,Beazer Homes,https://www.beazer.com/sacramento-ca/stonehaven/plan-5/8568-lakha-circle,House,Plan 5 0074,Stonehaven,Sacramento,CA,Sacramento,95828,Sacramento,758990.0,09/05/2024 10:50:25 PM
7192,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-1/7417-moon-dream-wy,House,Plan 1 0014,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,599990.0,09/05/2024 10:50:25 PM
1246,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-2/7409-moon-dream-wy,House,Plan 2 0015,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,629990.0,09/05/2024 10:50:25 PM
8488,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-1/7385-moon-dream-wy,House,Plan 1 0017,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,639990.0,09/05/2024 10:50:25 PM
6843,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-1/3000-astronomer-wy,House,Plan 1 0025,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,641779.15,09/05/2024 10:50:25 PM
8173,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-3/7337-star-trail-wy,House,Plan 3 0023,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,679990.0,09/05/2024 10:50:25 PM
9433,Beazer Homes,https://www.beazer.com/sacramento-ca/verrado-ii-at-solaire/plan-2/7329-star-trail-wy,House,Plan 2 0024,Verrado Ii At Solaire,Sacramento,CA,Roseville,95747,Roseville,689344.0,09/05/2024 10:50:25 PM
1054,Beazer Homes,https://www.beazer.com/sacramento-ca/pinnacle-at-solaire/plan-3/8072-moongate-wy,House,Plan 3 0088,Pinnacle At Solaire,Sacramento,CA,Roseville,95747,Roseville,664690.0,09/05/2024 10:50:25 PM
4160,Beazer Homes,https://www.beazer.com/sacramento-ca/pinnacle-at-solaire/plan-4/8128-moongate-wy,House,Plan 4 0081,Pinnacle At Solaire,Sacramento,CA,Roseville,95747,Roseville,674990.0,09/05/2024 10:50:25 PM
1500,Beazer Homes,https://www.beazer.com/sacramento-ca/pinnacle-at-solaire/plan-4/8088-moongate-wy,House,Plan 4 0086,Pinnacle At Solaire,Sacramento,CA,Roseville,95747,Roseville,674990.0,09/05/2024 10:50:25 PM
