product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,data_src,date
4665,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/omaha,Home Builder,,K.Hovnanian Homes,Sherman,TX,Omaha,,75092,Sherman,"423,900","2,878",No Plan,19/05/2024 10:01:00 PM
5422,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/tacoma-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Tacoma II,,75092,Sherman,"397,900","2,237",No Plan,19/05/2024 10:01:00 PM
5116,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/evora-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Evora II,,75092,Sherman,"391,900","2,297",No Plan,19/05/2024 10:01:00 PM
5290,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/kiel-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Kiel II,,75092,Sherman,"416,900","2,624",No Plan,19/05/2024 10:01:00 PM
1348,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/blueberry-ash,Home Builder,,K.Hovnanian Homes,Sherman,TX,Blueberry Ash,,75092,Sherman,"314,900","1,524",No Plan,19/05/2024 10:01:00 PM
3383,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/honey-myrtle,Home Builder,,K.Hovnanian Homes,Sherman,TX,Honey Myrtle,,75092,Sherman,"349,900","2,126",No Plan,19/05/2024 10:01:00 PM
3112,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/prairie-willow,Home Builder,,K.Hovnanian Homes,Sherman,TX,Prairie Willow,,75092,Sherman,"372,900","2,472",No Plan,19/05/2024 10:01:00 PM
7121,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/scotch-pine,Home Builder,,K.Hovnanian Homes,Sherman,TX,Scotch Pine,,75092,Sherman,"347,900","2,048",No Plan,19/05/2024 10:01:00 PM
8820,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/silver-maple,Home Builder,,K.Hovnanian Homes,Sherman,TX,Silver Maple,,75092,Sherman,"352,900","2,023",No Plan,19/05/2024 10:01:00 PM
8426,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/silver-maple-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Silver Maple II,,75092,Sherman,"367,900","2,386",No Plan,19/05/2024 10:01:00 PM
2037,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/spanish-cedar,Home Builder,,K.Hovnanian Homes,Sherman,TX,Spanish Cedar,,75092,Sherman,"357,900","2,253",No Plan,19/05/2024 10:01:00 PM
1780,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77091,Houston,"350,990","1,755",No Plan,19/05/2024 10:01:00 PM
6051,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77091,Houston,"339,950","1,422",No Plan,19/05/2024 10:01:00 PM
2778,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77091,Houston,"334,950","1,395",No Plan,19/05/2024 10:01:00 PM
4797,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77091,Houston,"392,990","2,299",No Plan,19/05/2024 10:01:00 PM
4861,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77091,Houston,"375,990","2,080",No Plan,19/05/2024 10:01:00 PM
2929,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77091,Houston,"379,990","2,119",No Plan,19/05/2024 10:01:00 PM
5147,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77091,Houston,"337,950","1,404",No Plan,19/05/2024 10:01:00 PM
9825,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77091,Houston,"398,990","2,334",No Plan,19/05/2024 10:01:00 PM
3656,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-haven,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Haven,,07059,Warren,"762,990","2,252",No Plan,19/05/2024 10:01:00 PM
4673,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-hope,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Hope,,07059,Warren,"654,990","1,632",No Plan,19/05/2024 10:01:00 PM
2957,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-fe,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Fe,,34787,Winter-Garden,"676,990","3,285",No Plan,19/05/2024 10:01:00 PM
5231,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Rosa II,,34787,Winter-Garden,"598,990","2,207",No Plan,19/05/2024 10:01:00 PM
6869,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/vallejo,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Vallejo,,34787,Winter-Garden,"714,990","3,719",No Plan,19/05/2024 10:01:00 PM
3554,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/killarney-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Killarney I,,19709,Middletown,"538,900","2,080",No Plan,19/05/2024 10:01:00 PM
2906,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/dorchester,Home Builder,,K.Hovnanian Homes,Middletown,DE,Dorchester,,19709,Middletown,"526,900","1,859",No Plan,19/05/2024 10:01:00 PM
8410,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/mont-blanc,Home Builder,,K.Hovnanian Homes,Middletown,DE,Mont Blanc,,19709,Middletown,"564,900","2,462",No Plan,19/05/2024 10:01:00 PM
5218,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/rockford,Home Builder,,K.Hovnanian Homes,Middletown,DE,Rockford,,19709,Middletown,"565,900","2,378",No Plan,19/05/2024 10:01:00 PM
2261,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/lewes-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Lewes I,,19709,Middletown,"573,900","2,457",No Plan,19/05/2024 10:01:00 PM
8705,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/st-michaels,Home Builder,,K.Hovnanian Homes,Middletown,DE,St Michaels,,19709,Middletown,"535,900","2,032",No Plan,19/05/2024 10:01:00 PM
5097,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood-loft,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood Loft,,19709,Middletown,"537,900","2,441",No Plan,19/05/2024 10:01:00 PM
4427,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood,,19709,Middletown,"499,900","1,780",No Plan,19/05/2024 10:01:00 PM
9978,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-loft-a4efd4d1-e911-46bc-a4bc-0b0ef79b644a,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I Loft,,22968,Ruckersville,"515,990","2,745",No Plan,19/05/2024 10:01:00 PM
1984,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/grenada-ec6583ad-0068-42e9-8a6d-4abb2980e66c,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Grenada,,22968,Ruckersville,"387,990","1,825",No Plan,19/05/2024 10:01:00 PM
9584,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-f3fecf50-8a5a-498a-9692-7bae1b2eb8c5,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I,,22968,Ruckersville,"475,990","2,116",No Plan,19/05/2024 10:01:00 PM
6405,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/donegal,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Donegal,,22968,Ruckersville,"398,990","1,836",No Plan,19/05/2024 10:01:00 PM
4613,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/monterey-ii,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Monterey II,,22968,Ruckersville,"395,990","2,116",No Plan,19/05/2024 10:01:00 PM
6235,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/ibiza,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Ibiza,,22968,Ruckersville,"472,990","2,137",No Plan,19/05/2024 10:01:00 PM
6488,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/aberdeen,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Aberdeen,,19962,Magnolia,"436,900","1,925",No Plan,19/05/2024 10:01:00 PM
3933,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/asheville,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Asheville,,19962,Magnolia,"421,900","1,822",No Plan,19/05/2024 10:01:00 PM
9053,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/barcelona,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Barcelona,,19962,Magnolia,"494,900","2,321",No Plan,19/05/2024 10:01:00 PM
6169,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/cordoba,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Cordoba,,19962,Magnolia,"476,900","2,737",No Plan,19/05/2024 10:01:00 PM
6232,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/daffodil-v,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Daffodil V,,19962,Magnolia,"396,900","1,627",No Plan,19/05/2024 10:01:00 PM
9720,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/duoro,Home Builder,,K.Hovnanian Homes,Dixon,CA,Duoro,,95620,Dixon,"641,211","1,901",No Plan,19/05/2024 10:01:00 PM
4914,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/kuala,Home Builder,,K.Hovnanian Homes,Dixon,CA,Kuala,,95620,Dixon,"649,195","2,084",No Plan,19/05/2024 10:01:00 PM
7406,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/casa,Home Builder,,K.Hovnanian Homes,Dixon,CA,Casa,,95620,Dixon,"535,990","1,460",No Plan,19/05/2024 10:01:00 PM
4134,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera,,95620,Dixon,"539,990","1,521",No Plan,19/05/2024 10:01:00 PM
5181,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/rincon,Home Builder,,K.Hovnanian Homes,Dixon,CA,Rincon,,95620,Dixon,"559,990","1,640",No Plan,19/05/2024 10:01:00 PM
8474,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/jenkins,Home Builder,,K.Hovnanian Homes,Chester,MD,Jenkins II,,21619,Chester,"631,900","1,996",No Plan,19/05/2024 10:01:00 PM
5043,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/simone,Home Builder,,K.Hovnanian Homes,Chester,MD,Simone,,21619,Chester,"666,900","2,791",No Plan,19/05/2024 10:01:00 PM
8530,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/kerr,Home Builder,,K.Hovnanian Homes,Chester,MD,Kerr,,21619,Chester,"752,900","2,809",No Plan,19/05/2024 10:01:00 PM
5157,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/kelly,Home Builder,,K.Hovnanian Homes,Chester,MD,Kelly,,21619,Chester,"707,900","2,166",No Plan,19/05/2024 10:01:00 PM
1962,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/taylor,Home Builder,,K.Hovnanian Homes,Chester,MD,Taylor,,21619,Chester,"685,900","2,041",No Plan,19/05/2024 10:01:00 PM
2610,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/tuscaloosa,Home Builder,,K.Hovnanian Homes,Chester,MD,Tuscaloosa,,21619,Chester,"781,900","3,210",No Plan,19/05/2024 10:01:00 PM
2277,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/franklin,Home Builder,,K.Hovnanian Homes,Chester,MD,Franklin,,21619,Chester,"789,900","2,963",No Plan,19/05/2024 10:01:00 PM
4040,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/munich,Home Builder,,K.Hovnanian Homes,Chester,MD,Munich,,21619,Chester,"814,900","3,570",No Plan,19/05/2024 10:01:00 PM
7926,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/mykonos,Home Builder,,K.Hovnanian Homes,Chester,MD,Mykonos,,21619,Chester,"817,900","3,472",No Plan,19/05/2024 10:01:00 PM
8741,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/bernstein-ii,Home Builder,,K.Hovnanian Homes,Chester,MD,Bernstein II,,21619,Chester,"601,900","1,693",No Plan,19/05/2024 10:01:00 PM
8243,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island---luxury-condos/chester---condominium,Home Builder,,K.Hovnanian Homes,Chester,MD,Chester,,21619,Chester,"459,990","1,900",No Plan,19/05/2024 10:01:00 PM
9248,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island---luxury-condos/magothy---condominium,Home Builder,,K.Hovnanian Homes,Chester,MD,Magothy,,21619,Chester,"459,990","2,003",No Plan,19/05/2024 10:01:00 PM
8471,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island---luxury-condos/severn---condominium,Home Builder,,K.Hovnanian Homes,Chester,MD,Severn,,21619,Chester,"544,990","2,602",No Plan,19/05/2024 10:01:00 PM
9844,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/dorchester,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Dorchester,,07726,Manalapan-Township,"788,990","1,817",No Plan,19/05/2024 10:01:00 PM
3565,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/palmera-ii,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Palmera II,,07726,Manalapan-Township,"833,990","2,334",No Plan,19/05/2024 10:01:00 PM
4631,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/ibiza,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Ibiza,,07726,Manalapan-Township,"818,990","2,002",No Plan,19/05/2024 10:01:00 PM
9636,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/dorchester-loft,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Dorchester Loft,,07726,Manalapan-Township,"838,990","2,601",No Plan,19/05/2024 10:01:00 PM
2448,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/ibiza-ii-loft,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Ibiza II Loft,,07726,Manalapan-Township,"868,990","2,821",No Plan,19/05/2024 10:01:00 PM
8533,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/killarney-iii-loft,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Killarney III Loft,,07726,Manalapan-Township,"908,990","3,092",No Plan,19/05/2024 10:01:00 PM
4606,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/manalapan-township/07726/four-seasons/k.-hovnanian's-four-seasons-at-manalapan-crossing/killarney-ii,Home Builder,,K.Hovnanian Homes,Manalapan-Township,NJ,Killarney II,,07726,Manalapan-Township,"848,990","2,062",No Plan,19/05/2024 10:01:00 PM
6173,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/munich,Home Builder,,K.Hovnanian Homes,Lewes,DE,Munich,,19958,Lewes,"741,900","3,570",No Plan,19/05/2024 10:01:00 PM
6886,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/franklin,Home Builder,,K.Hovnanian Homes,Lewes,DE,Franklin,,19958,Lewes,"781,900","2,963",No Plan,19/05/2024 10:01:00 PM
9083,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/kerr,Home Builder,,K.Hovnanian Homes,Lewes,DE,Kerr,,19958,Lewes,"701,900","2,809",No Plan,19/05/2024 10:01:00 PM
2157,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/mykonos,Home Builder,,K.Hovnanian Homes,Lewes,DE,Mykonos,,19958,Lewes,"821,900","3,472",No Plan,19/05/2024 10:01:00 PM
4638,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/tuscaloosa,Home Builder,,K.Hovnanian Homes,Lewes,DE,Tuscaloosa,,19958,Lewes,"741,900","3,210",No Plan,19/05/2024 10:01:00 PM
1037,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/kelly,Home Builder,,K.Hovnanian Homes,Lewes,DE,Kelly,,19958,Lewes,"661,900","2,166",No Plan,19/05/2024 10:01:00 PM
3248,Hovnanian,https://www.khov.com/find-new-homes/delaware/lewes/19958/four-seasons/k.-hovnanian-s-four-seasons-at-scenic-harbor/taylor,Home Builder,,K.Hovnanian Homes,Lewes,DE,Taylor,,19958,Lewes,"641,900","2,041",No Plan,19/05/2024 10:01:00 PM
2580,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/killarney-i-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Killarney I Loft,,29909,Bluffton,"550,990","2,745",No Plan,19/05/2024 10:01:00 PM
8357,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/ibiza-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Ibiza Loft,,29909,Bluffton,"555,990","2,722",No Plan,19/05/2024 10:01:00 PM
3224,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/mont-blanc-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Mont Blanc Loft,,29909,Bluffton,"580,990","3,209",No Plan,19/05/2024 10:01:00 PM
3333,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/donegal-loft,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Donegal Loft,,29909,Bluffton,"501,990","2,489",No Plan,19/05/2024 10:01:00 PM
3323,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/dorchester,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Dorchester,,29909,Bluffton,"492,990","1,818",No Plan,19/05/2024 10:01:00 PM
9335,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/grenada,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Grenada,,29909,Bluffton,"426,990","1,747",No Plan,19/05/2024 10:01:00 PM
