product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,latitude,longitude,price,sq_ft,data_src,date
5093,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/blakemore-ii,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Blakemore II,,77355,Magnolia,30.190347,-95.744606,"289,950","2,009",No Plan,29/05/2024 11:52:08 PM
7676,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/juniper-ii,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Juniper II,,77355,Magnolia,30.190347,-95.744606,"305,950","2,044",No Plan,29/05/2024 11:52:08 PM
2219,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/hoover-ii,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Hoover II,,77355,Magnolia,30.190347,-95.744606,"315,950","2,300",No Plan,29/05/2024 11:52:08 PM
8704,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/monaco-iii,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Monaco III,,77355,Magnolia,30.190347,-95.744606,"339,950","2,711",No Plan,29/05/2024 11:52:08 PM
5052,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/tuscany-ii,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Tuscany II,,77355,Magnolia,30.190347,-95.744606,"338,999","2,674",No Plan,29/05/2024 11:52:08 PM
7152,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/ashville,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Ashville,,77355,Magnolia,30.190347,-95.744606,"340,950","2,477",No Plan,29/05/2024 11:52:08 PM
1579,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/ivory,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Ivory,,77355,Magnolia,30.190347,-95.744606,"299,950","2,216",No Plan,29/05/2024 11:52:08 PM
1646,Hovnanian,https://www.khov.com/find-new-homes/texas/magnolia/77355/k-hovnanian-homes/glen-oaks/quartz,Home Builder,,K.Hovnanian Homes,Magnolia,TX,Quartz,,77355,Magnolia,30.190347,-95.744606,"259,950","1,660",No Plan,29/05/2024 11:52:08 PM
2278,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/forsythia-32cd1bc6-7f4e-492f-8189-808c415b066a,Home Builder,,K.Hovnanian Homes,Elyria,OH,Forsythia,,44035,Elyria,41.3362130918215,-82.0909177596725,"305,990","1,799",No Plan,29/05/2024 11:52:08 PM
2595,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/goldenrod-ea1750f2-5305-44da-827c-444d4bc77cf3,Home Builder,,K.Hovnanian Homes,Elyria,OH,Goldenrod,,44035,Elyria,41.3362130918215,-82.0909177596725,"318,990","1,762",No Plan,29/05/2024 11:52:08 PM
3147,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/bluebell-80afe201-ffee-4975-b1ed-ea6776f6c97c,Home Builder,,K.Hovnanian Homes,Elyria,OH,Bluebell,,44035,Elyria,41.3362130918215,-82.0909177596725,"271,990","1,439",No Plan,29/05/2024 11:52:08 PM
2228,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/daffodil,Home Builder,,K.Hovnanian Homes,Elyria,OH,Daffodil,,44035,Elyria,41.3362130918215,-82.0909177596725,"311,990","1,628",No Plan,29/05/2024 11:52:08 PM
3661,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/oleander,Home Builder,,K.Hovnanian Homes,Elyria,OH,Oleander,,44035,Elyria,41.3362130918215,-82.0909177596725,"318,990","2,080",No Plan,29/05/2024 11:52:08 PM
1190,Hovnanian,https://www.khov.com/find-new-homes/ohio/elyria/44035/k-hovnanian-homes/harvest-meadows/water-lily,Home Builder,,K.Hovnanian Homes,Elyria,OH,Water Lily,,44035,Elyria,41.3362130918215,-82.0909177596725,"339,990","2,486",No Plan,29/05/2024 11:52:08 PM
7919,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park/asheville,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Asheville,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"399,990","1,778",No Plan,29/05/2024 11:52:08 PM
2336,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park/boise,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Boise,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"422,990","1,948",No Plan,29/05/2024 11:52:08 PM
2785,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park/tacoma,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Tacoma,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"438,990","2,013",No Plan,29/05/2024 11:52:08 PM
3706,Hovnanian,https://www.khov.com/find-new-homes/ohio/jackson-township/44646/k-hovnanian-homes/heritage-park/pasadena,Home Builder,,K.Hovnanian Homes,Jackson-Township,OH,Pasadena,,44646,Jackson-Township,40.8816801785831,-81.5186211920114,"447,990","2,179",No Plan,29/05/2024 11:52:08 PM
9922,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/pasadena,Home Builder,,K.Hovnanian Homes,Sherman,TX,Pasadena,,75092,Sherman,33.672022,-96.625709,"391,900","2,171",No Plan,29/05/2024 11:52:08 PM
1312,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/asheville,Home Builder,,K.Hovnanian Homes,Sherman,TX,Asheville,,75092,Sherman,33.672022,-96.625709,"358,900","1,861",No Plan,29/05/2024 11:52:08 PM
1625,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/boise,Home Builder,,K.Hovnanian Homes,Sherman,TX,Boise,,75092,Sherman,33.672022,-96.625709,"371,900","1,999",No Plan,29/05/2024 11:52:08 PM
1806,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/santa-fe,Home Builder,,K.Hovnanian Homes,Sherman,TX,Santa Fe,,75092,Sherman,33.672022,-96.625709,"457,900","3,164",No Plan,29/05/2024 11:52:08 PM
6194,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/omaha,Home Builder,,K.Hovnanian Homes,Sherman,TX,Omaha,,75092,Sherman,33.672022,-96.625709,"423,900","2,878",No Plan,29/05/2024 11:52:08 PM
6196,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/tacoma-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Tacoma II,,75092,Sherman,33.672022,-96.625709,"397,900","2,237",No Plan,29/05/2024 11:52:08 PM
6251,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/evora-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Evora II,,75092,Sherman,33.672022,-96.625709,"391,900","2,297",No Plan,29/05/2024 11:52:08 PM
3025,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/kiel-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Kiel II,,75092,Sherman,33.672022,-96.625709,"416,900","2,624",No Plan,29/05/2024 11:52:08 PM
8220,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/blueberry-ash,Home Builder,,K.Hovnanian Homes,Sherman,TX,Blueberry Ash,,75092,Sherman,33.672022,-96.625709,"314,900","1,524",No Plan,29/05/2024 11:52:08 PM
2146,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/honey-myrtle,Home Builder,,K.Hovnanian Homes,Sherman,TX,Honey Myrtle,,75092,Sherman,33.672022,-96.625709,"349,900","2,126",No Plan,29/05/2024 11:52:08 PM
4399,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/prairie-willow,Home Builder,,K.Hovnanian Homes,Sherman,TX,Prairie Willow,,75092,Sherman,33.672022,-96.625709,"372,900","2,472",No Plan,29/05/2024 11:52:08 PM
1689,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/scotch-pine,Home Builder,,K.Hovnanian Homes,Sherman,TX,Scotch Pine,,75092,Sherman,33.672022,-96.625709,"347,900","2,048",No Plan,29/05/2024 11:52:08 PM
3244,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/silver-maple,Home Builder,,K.Hovnanian Homes,Sherman,TX,Silver Maple,,75092,Sherman,33.672022,-96.625709,"352,900","2,023",No Plan,29/05/2024 11:52:08 PM
8629,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/silver-maple-ii,Home Builder,,K.Hovnanian Homes,Sherman,TX,Silver Maple II,,75092,Sherman,33.672022,-96.625709,"367,900","2,386",No Plan,29/05/2024 11:52:08 PM
8645,Hovnanian,https://www.khov.com/find-new-homes/texas/sherman/75092/k-hovnanian-homes/heritage-ranch/spanish-cedar,Home Builder,,K.Hovnanian Homes,Sherman,TX,Spanish Cedar,,75092,Sherman,33.672022,-96.625709,"357,900","2,253",No Plan,29/05/2024 11:52:08 PM
2726,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77091,Houston,29.847736,-95.455423,"350,990","1,755",No Plan,29/05/2024 11:52:08 PM
6382,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77091,Houston,29.847736,-95.455423,"339,950","1,422",No Plan,29/05/2024 11:52:08 PM
5840,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77091,Houston,29.847736,-95.455423,"334,950","1,395",No Plan,29/05/2024 11:52:08 PM
1051,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77091,Houston,29.847736,-95.455423,"392,990","2,299",No Plan,29/05/2024 11:52:08 PM
8480,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77091,Houston,29.847736,-95.455423,"375,990","2,080",No Plan,29/05/2024 11:52:08 PM
1343,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77091,Houston,29.847736,-95.455423,"379,990","2,119",No Plan,29/05/2024 11:52:08 PM
8790,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77091,Houston,29.847736,-95.455423,"337,950","1,404",No Plan,29/05/2024 11:52:08 PM
9829,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77091/k-hovnanian-homes/highland-grove/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77091,Houston,29.847736,-95.455423,"398,990","2,334",No Plan,29/05/2024 11:52:08 PM
7467,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-haven,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Haven,,07059,Warren,40.655701,-74.452908,"764,990","2,252",No Plan,29/05/2024 11:52:08 PM
5960,Hovnanian,https://www.khov.com/find-new-homes/new-jersey/warren/07059/k-hovnanian-homes/hills-at-warren/new-hope,Home Builder,,K.Hovnanian Homes,Warren,NJ,New Hope,,07059,Warren,40.655701,-74.452908,"654,990","1,632",No Plan,29/05/2024 11:52:08 PM
3961,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-fe,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Fe,,34787,Winter-Garden,28.361713,-81.634451,"676,990","3,285",No Plan,29/05/2024 11:52:08 PM
3871,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/santa-rosa-ii,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Santa Rosa II,,34787,Winter-Garden,28.361713,-81.634451,"598,990","2,207",No Plan,29/05/2024 11:52:08 PM
2254,Hovnanian,https://www.khov.com/find-new-homes/florida/winter-garden/34787/k-hovnanian-homes/horizon-isle/vallejo,Home Builder,,K.Hovnanian Homes,Winter-Garden,FL,Vallejo,,34787,Winter-Garden,28.361713,-81.634451,"714,990","3,719",No Plan,29/05/2024 11:52:08 PM
3307,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/killarney-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Killarney I,,19709,Middletown,39.477603,-75.642149,"538,900","2,080",No Plan,29/05/2024 11:52:08 PM
2959,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/dorchester,Home Builder,,K.Hovnanian Homes,Middletown,DE,Dorchester,,19709,Middletown,39.477603,-75.642149,"526,900","1,859",No Plan,29/05/2024 11:52:08 PM
6458,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/mont-blanc,Home Builder,,K.Hovnanian Homes,Middletown,DE,Mont Blanc,,19709,Middletown,39.477603,-75.642149,"564,900","2,462",No Plan,29/05/2024 11:52:08 PM
5669,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/rockford,Home Builder,,K.Hovnanian Homes,Middletown,DE,Rockford,,19709,Middletown,39.477603,-75.642149,"565,900","2,378",No Plan,29/05/2024 11:52:08 PM
9038,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/lewes-i,Home Builder,,K.Hovnanian Homes,Middletown,DE,Lewes I,,19709,Middletown,39.477603,-75.642149,"573,900","2,457",No Plan,29/05/2024 11:52:08 PM
7944,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/st-michaels,Home Builder,,K.Hovnanian Homes,Middletown,DE,St Michaels,,19709,Middletown,39.477603,-75.642149,"535,900","2,032",No Plan,29/05/2024 11:52:08 PM
1025,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood-loft,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood Loft,,19709,Middletown,39.477603,-75.642149,"537,900","2,441",No Plan,29/05/2024 11:52:08 PM
7488,Hovnanian,https://www.khov.com/find-new-homes/delaware/middletown/19709/four-seasons/k.-hovnanian-s-four-season-s-at-baymont-farm/eastwood,Home Builder,,K.Hovnanian Homes,Middletown,DE,Eastwood,,19709,Middletown,39.477603,-75.642149,"499,900","1,780",No Plan,29/05/2024 11:52:08 PM
8486,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-loft-a4efd4d1-e911-46bc-a4bc-0b0ef79b644a,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I Loft,,22968,Ruckersville,38.228411,-78.388378,"515,990","2,745",No Plan,29/05/2024 11:52:08 PM
4872,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/grenada-ec6583ad-0068-42e9-8a6d-4abb2980e66c,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Grenada,,22968,Ruckersville,38.228411,-78.388378,"387,990","1,825",No Plan,29/05/2024 11:52:08 PM
7360,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/killarney-i-f3fecf50-8a5a-498a-9692-7bae1b2eb8c5,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Killarney I,,22968,Ruckersville,38.228411,-78.388378,"475,990","2,116",No Plan,29/05/2024 11:52:08 PM
8427,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/donegal,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Donegal,,22968,Ruckersville,38.228411,-78.388378,"398,990","1,836",No Plan,29/05/2024 11:52:08 PM
5394,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/monterey-ii,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Monterey II,,22968,Ruckersville,38.228411,-78.388378,"395,990","2,116",No Plan,29/05/2024 11:52:08 PM
7317,Hovnanian,https://www.khov.com/find-new-homes/virginia/ruckersville/22968/four-seasons/k.-hovnanian-s-four-seasons-at-charlottesville/ibiza,Home Builder,,K.Hovnanian Homes,Ruckersville,VA,Ibiza,,22968,Ruckersville,38.228411,-78.388378,"472,990","2,137",No Plan,29/05/2024 11:52:08 PM
6852,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/aberdeen,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Aberdeen,,19962,Magnolia,39.0579004,-75.4736922,"436,900","1,925",No Plan,29/05/2024 11:52:08 PM
5876,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/asheville,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Asheville,,19962,Magnolia,39.0579004,-75.4736922,"421,900","1,822",No Plan,29/05/2024 11:52:08 PM
1461,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/barcelona,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Barcelona,,19962,Magnolia,39.0579004,-75.4736922,"494,900","2,321",No Plan,29/05/2024 11:52:08 PM
8776,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/cordoba,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Cordoba,,19962,Magnolia,39.0579004,-75.4736922,"476,900","2,737",No Plan,29/05/2024 11:52:08 PM
9940,Hovnanian,https://www.khov.com/find-new-homes/delaware/magnolia/19962/four-seasons/k.-hovnanian-s-four-seasons-at-hatteras-hills/daffodil-v,Home Builder,,K.Hovnanian Homes,Magnolia,DE,Daffodil V,,19962,Magnolia,39.0579004,-75.4736922,"396,900","1,627",No Plan,29/05/2024 11:52:08 PM
8850,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/duoro,Home Builder,,K.Hovnanian Homes,Dixon,CA,Duoro,,95620,Dixon,38.440432,-121.851036,"641,211","1,901",No Plan,29/05/2024 11:52:08 PM
8813,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/kuala,Home Builder,,K.Hovnanian Homes,Dixon,CA,Kuala,,95620,Dixon,38.440432,-121.851036,"649,195","2,084",No Plan,29/05/2024 11:52:08 PM
1692,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/casa,Home Builder,,K.Hovnanian Homes,Dixon,CA,Casa,,95620,Dixon,38.440432,-121.851036,"535,990","1,460",No Plan,29/05/2024 11:52:08 PM
2440,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/madera,Home Builder,,K.Hovnanian Homes,Dixon,CA,Madera,,95620,Dixon,38.440432,-121.851036,"539,990","1,521",No Plan,29/05/2024 11:52:08 PM
6089,Hovnanian,https://www.khov.com/find-new-homes/california/dixon/95620/four-seasons/k.-hovnanian's-four-seasons-at-homestead/rincon,Home Builder,,K.Hovnanian Homes,Dixon,CA,Rincon,,95620,Dixon,38.440432,-121.851036,"559,990","1,640",No Plan,29/05/2024 11:52:08 PM
3768,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/jenkins,Home Builder,,K.Hovnanian Homes,Chester,MD,Jenkins II,,21619,Chester,38.99804,-76.2927,"631,900","1,996",No Plan,29/05/2024 11:52:08 PM
9769,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/simone,Home Builder,,K.Hovnanian Homes,Chester,MD,Simone,,21619,Chester,38.99804,-76.2927,"666,900","2,791",No Plan,29/05/2024 11:52:08 PM
4681,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/kerr,Home Builder,,K.Hovnanian Homes,Chester,MD,Kerr,,21619,Chester,38.99804,-76.2927,"752,900","2,809",No Plan,29/05/2024 11:52:08 PM
8739,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/kelly,Home Builder,,K.Hovnanian Homes,Chester,MD,Kelly,,21619,Chester,38.99804,-76.2927,"707,900","2,166",No Plan,29/05/2024 11:52:08 PM
1058,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/taylor,Home Builder,,K.Hovnanian Homes,Chester,MD,Taylor,,21619,Chester,38.99804,-76.2927,"685,900","2,041",No Plan,29/05/2024 11:52:08 PM
5364,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/tuscaloosa,Home Builder,,K.Hovnanian Homes,Chester,MD,Tuscaloosa,,21619,Chester,38.99804,-76.2927,"781,900","3,210",No Plan,29/05/2024 11:52:08 PM
9735,Hovnanian,https://www.khov.com/find-new-homes/maryland/chester/21619/four-seasons/k.-hovnanian-s-four-seasons-at-kent-island/franklin,Home Builder,,K.Hovnanian Homes,Chester,MD,Franklin,,21619,Chester,38.99804,-76.2927,"789,900","2,963",No Plan,29/05/2024 11:52:08 PM
