product_num,brand,url,type,title,community,market,state,collection,city,fullzips,msa,price,sq_ft,site_plan,date,Sales Model,Closed,Quick Delivery,Sold,Unavailable,Future Development,Available,Reserved,total
8985,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/mont-blanc,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Mont Blanc,,29909,Bluffton,"5,41,990","2,462",No Plan,20/05/24,,,,,,,,,
9651,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/palmera-ii,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Palmera II,,29909,Bluffton,"5,20,990","2,179",No Plan,20/05/24,,,,,,,,,
9094,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/bluffton/29909/four-seasons/k-hovnanians-four-seasons-at-carolina-oaks/athens,Home Builder,,K.Hovnanian Homes,Bluffton,SC,Athens,,29909,Bluffton,"4,09,990","1,324",No Plan,20/05/24,,,,,,,,,
4153,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/fox-canyon,Home Builder,,K.Hovnanian Homes,Indio,CA,Fox Canyon,,92203,Indio,"5,17,753","1,884",No Plan,20/05/24,,,,,,,,,
3908,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/indio-hills,Home Builder,,K.Hovnanian Homes,Indio,CA,Indio Hills,,92203,Indio,"5,63,990","2,018",No Plan,20/05/24,,,,,,,,,
3448,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/mecca-hills,Home Builder,,K.Hovnanian Homes,Indio,CA,Mecca Hills,,92203,Indio,"5,29,990","2,166",No Plan,20/05/24,,,,,,,,,
8483,Hovnanian,https://www.khov.com/find-new-homes/california/indio/92203/four-seasons/k-hovnanians-four-seasons-at-terra-lago/painted-canyon,Home Builder,,K.Hovnanian Homes,Indio,CA,Painted Canyon,,92203,Indio,"5,59,990","2,491",No Plan,20/05/24,,,,,,,,,
8008,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/athens-with-casita,Home Builder,,K.Hovnanian Homes,Summerville,SC,Athens Loft,,29486,Summerville,"4,77,990","2,135",No Plan,20/05/24,,,,,,,,,
5799,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/athens,Home Builder,,K.Hovnanian Homes,Summerville,SC,Athens,,29486,Summerville,"4,33,990","1,320",No Plan,20/05/24,,,,,,,,,
3885,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal,,29486,Summerville,"4,55,990","1,695",No Plan,20/05/24,,,,,,,,,
6779,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/donegal-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Donegal Loft,,29486,Summerville,"5,03,990","2,337",No Plan,20/05/24,,,,,,,,,
9598,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/ibiza,Home Builder,,K.Hovnanian Homes,Summerville,SC,Ibiza,,29486,Summerville,"4,88,990","2,002",No Plan,20/05/24,,,,,,,,,
2747,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/dorchester,Home Builder,,K.Hovnanian Homes,Summerville,SC,Dorchester,,29486,Summerville,"4,74,990","1,817",No Plan,20/05/24,,,,,,,,,
8767,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/killarney-i,Home Builder,,K.Hovnanian Homes,Summerville,SC,Killarney I,,29486,Summerville,"4,94,990","2,080",No Plan,20/05/24,,,,,,,,,
4179,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/ibiza-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Ibiza Loft,,29486,Summerville,"5,24,990","2,722",No Plan,20/05/24,,,,,,,,,
4739,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/killarney-i-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Killarney I Loft,,29486,Summerville,"5,33,990","2,745",No Plan,20/05/24,,,,,,,,,
6936,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/mont-blanc,Home Builder,,K.Hovnanian Homes,Summerville,SC,Mont Blanc,,29486,Summerville,"5,15,990","2,444",No Plan,20/05/24,,,,,,,,,
8896,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/lewes,Home Builder,,K.Hovnanian Homes,Summerville,SC,Lewes,,29486,Summerville,"5,08,990","2,469",No Plan,20/05/24,,,,,,,,,
6547,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/lewes-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Lewes Loft,,29486,Summerville,"5,50,990","3,234",No Plan,20/05/24,,,,,,,,,
3167,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/mont-blanc-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Mont Blanc Loft,,29486,Summerville,"5,59,990","3,209",No Plan,20/05/24,,,,,,,,,
6323,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/marseille,Home Builder,,K.Hovnanian Homes,Summerville,SC,Marseille,,29486,Summerville,"4,87,990","2,116",No Plan,20/05/24,,,,,,,,,
4998,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/marseille-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,Marseille Loft,,29486,Summerville,"5,32,990","2,959",No Plan,20/05/24,,,,,,,,,
4785,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/san-sebastian,Home Builder,,K.Hovnanian Homes,Summerville,SC,San Sebastian,,29486,Summerville,"5,66,990","2,597",No Plan,20/05/24,,,,,,,,,
1936,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/san-sebastian-loft,Home Builder,,K.Hovnanian Homes,Summerville,SC,San Sebastian Loft,,29486,Summerville,"6,19,990","3,347",No Plan,20/05/24,,,,,,,,,
5773,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/grenada,Home Builder,,K.Hovnanian Homes,Summerville,SC,Grenada,,29486,Summerville,"4,44,990","1,747",No Plan,20/05/24,,,,,,,,,
3419,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/summerville/29486/four-seasons/k-hovnanians-four-seasons-at-the-lakes-of-cane-bay/porto-ranch,Home Builder,,K.Hovnanian Homes,Summerville,SC,Porto,,29486,Summerville,"5,56,990","2,490",No Plan,20/05/24,,,,,,,,,
2590,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/arthur,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Arthur,,77471,Rosenberg,"4,74,990","3,382",No Plan,20/05/24,,,,,,,,,
7016,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/elmore,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Elmore,,77471,Rosenberg,"3,97,990","2,672",No Plan,20/05/24,,,,,,,,,
1783,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/juniper-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Juniper II,,77471,Rosenberg,"3,67,990","2,044",No Plan,20/05/24,,,,,,,,,
6086,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/easton-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Easton II,,77471,Rosenberg,"4,18,990","2,663",No Plan,20/05/24,,,,,,,,,
8472,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/sawyer-ii,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Sawyer II,,77471,Rosenberg,"3,91,990","2,483",No Plan,20/05/24,,,,,,,,,
2339,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/auburn,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Auburn,,77471,Rosenberg,"3,47,990","1,842",No Plan,20/05/24,,,,,,,,,
1683,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/savannah,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Savannah,,77471,Rosenberg,"4,24,990","2,533",No Plan,20/05/24,,,,,,,,,
5941,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/leo,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Leo,,77471,Rosenberg,"4,44,990","3,203",No Plan,20/05/24,,,,,,,,,
9994,Hovnanian,https://www.khov.com/find-new-homes/texas/rosenberg/77471/k-hovnanian-homes/kingdom-heights/chase,Home Builder,,K.Hovnanian Homes,Rosenberg,TX,Chase,,77471,Rosenberg,"3,77,990","2,241",No Plan,20/05/24,,,,,,,,,
6419,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/venice-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Venice II,,77051,Houston,"4,06,490","2,257",No Plan,20/05/24,,,,,,,,,
9356,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/paris,Home Builder,,K.Hovnanian Homes,Houston,TX,Paris,,77051,Houston,"4,27,490","2,264",No Plan,20/05/24,,,,,,,,,
7161,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77051,Houston,"4,07,490","2,299",No Plan,20/05/24,,,,,,,,,
7736,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/lincoln-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Lincoln II,,77051,Houston,"3,67,490","1,787",No Plan,20/05/24,,,,,,,,,
1859,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/amalfi,Home Builder,,K.Hovnanian Homes,Houston,TX,Amalfi,,77051,Houston,"3,87,490","1,947",No Plan,20/05/24,,,,,,,,,
7122,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77051,Houston,"4,10,490","2,334",No Plan,20/05/24,,,,,,,,,
4761,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77051/k-hovnanian-homes/kirby-landing/rome-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Rome II,,77051,Houston,"4,06,490","2,361",No Plan,20/05/24,,,,,,,,,
9086,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/cleveland,Home Builder,,K.Hovnanian Homes,Houston,TX,Cleveland,,77080,Houston,"3,89,950","1,395",No Plan,20/05/24,,,,,,,,,
1760,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/jefferson-ii,Home Builder,,K.Hovnanian Homes,Houston,TX,Jefferson II,,77080,Houston,"4,74,950","2,334",No Plan,20/05/24,,,,,,,,,
7010,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/carter,Home Builder,,K.Hovnanian Homes,Houston,TX,Carter,,77080,Houston,"3,99,950","1,422",No Plan,20/05/24,,,,,,,,,
3215,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/reagan,Home Builder,,K.Hovnanian Homes,Houston,TX,Reagan,,77080,Houston,"3,94,950","1,404",No Plan,20/05/24,,,,,,,,,
3718,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/penelope,Home Builder,,K.Hovnanian Homes,Houston,TX,Penelope,,77080,Houston,"4,54,950","2,119",No Plan,20/05/24,,,,,,,,,
1819,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/frances,Home Builder,,K.Hovnanian Homes,Houston,TX,Frances,,77080,Houston,"4,59,950","2,080",No Plan,20/05/24,,,,,,,,,
8610,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/naples,Home Builder,,K.Hovnanian Homes,Houston,TX,Naples,,77080,Houston,"4,24,950","1,755",No Plan,20/05/24,,,,,,,,,
2715,Hovnanian,https://www.khov.com/find-new-homes/texas/houston/77080/k-hovnanian-homes/knoll-court/radcliffe-ii-444ec681-2bb4-48ae-b1da-a9bb684c5891,Home Builder,,K.Hovnanian Homes,Houston,TX,Radcliffe II,,77080,Houston,"4,69,950","2,299",No Plan,20/05/24,,,,,,,,,
3869,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/samuel,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Samuel,,77523,Mont-Belvieu,"4,63,950","2,811",No Plan,20/05/24,,,,,,,,,
6529,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/andrew,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Andrew,,77523,Mont-Belvieu,"4,99,950","3,321",No Plan,20/05/24,,,,,,,,,
3796,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/millie,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Millie,,77523,Mont-Belvieu,"5,04,950","3,499",No Plan,20/05/24,,,,,,,,,
7207,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/easton-ii,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Easton II,,77523,Mont-Belvieu,"4,59,950","2,663",No Plan,20/05/24,,,,,,,,,
3711,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/savannah-28d6becc-d60b-4633-9282-98ffd70d4b2a,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Savannah,,77523,Mont-Belvieu,"4,59,950","2,617",No Plan,20/05/24,,,,,,,,,
7936,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/elaine,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Elaine,,77523,Mont-Belvieu,"4,89,950","3,143",No Plan,20/05/24,,,,,,,,,
9626,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/sawyer-ii,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Sawyer II,,77523,Mont-Belvieu,"4,44,950","2,503",No Plan,20/05/24,,,,,,,,,
5080,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/walden,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Walden,,77523,Mont-Belvieu,"4,22,950","2,349",No Plan,20/05/24,,,,,,,,,
3767,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/juniper-ii,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Juniper II,,77523,Mont-Belvieu,"3,88,950","2,044",No Plan,20/05/24,,,,,,,,,
6207,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/willard-ii,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Willard II,,77523,Mont-Belvieu,"4,27,950","2,564",No Plan,20/05/24,,,,,,,,,
7363,Hovnanian,https://www.khov.com/find-new-homes/texas/mont-belvieu/77523/k-hovnanian-homes/lakes-of-champion's-estates/margaret,Home Builder,,K.Hovnanian Homes,Mont-Belvieu,TX,Margaret,,77523,Mont-Belvieu,"4,74,950","2,931",No Plan,20/05/24,,,,,,,,,
3635,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/hayden,Home Builder,,K.Hovnanian Homes,Waller,TX,Hayden,,77484,Waller,"5,49,950","3,385",No Plan,20/05/24,,,,,,,,,
3000,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/millie,Home Builder,,K.Hovnanian Homes,Waller,TX,Millie,,77484,Waller,"5,59,950","3,499",No Plan,20/05/24,,,,,,,,,
3088,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/samuel,Home Builder,,K.Hovnanian Homes,Waller,TX,Samuel,,77484,Waller,"4,99,950","2,811",No Plan,20/05/24,,,,,,,,,
7392,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/rebecca,Home Builder,,K.Hovnanian Homes,Waller,TX,Rebecca,,77484,Waller,"5,84,950","3,967",No Plan,20/05/24,,,,,,,,,
7344,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/elin,Home Builder,,K.Hovnanian Homes,Waller,TX,Elin,,77484,Waller,"5,24,950","2,967",No Plan,20/05/24,,,,,,,,,
3536,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/lauren,Home Builder,,K.Hovnanian Homes,Waller,TX,Lauren,,77484,Waller,"5,89,950","4,035",No Plan,20/05/24,,,,,,,,,
6522,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/margaret,Home Builder,,K.Hovnanian Homes,Waller,TX,Margaret,,77484,Waller,"5,09,950","2,931",No Plan,20/05/24,,,,,,,,,
2318,Hovnanian,https://www.khov.com/find-new-homes/texas/waller/77484/k-hovnanian-homes/lakeview/adaline,Home Builder,,K.Hovnanian Homes,Waller,TX,Adaline,,77484,Waller,"5,94,950","4,044",No Plan,20/05/24,,,,,,,,,
5164,Hovnanian,https://www.khov.com/find-new-homes/california/bakersfield/93306/k-hovnanian-homes/lantana/agave,Home Builder,,K.Hovnanian Homes,Bakersfield,CA,Agave,,93306,Bakersfield,"4,47,990","1,900",No Plan,20/05/24,,,,,,,,,
8410,Hovnanian,https://www.khov.com/find-new-homes/california/bakersfield/93306/k-hovnanian-homes/lantana/marigold,Home Builder,,K.Hovnanian Homes,Bakersfield,CA,Marigold,,93306,Bakersfield,"4,75,990","2,080",No Plan,20/05/24,,,,,,,,,
5308,Hovnanian,https://www.khov.com/find-new-homes/california/bakersfield/93306/k-hovnanian-homes/lantana/verbena,Home Builder,,K.Hovnanian Homes,Bakersfield,CA,Verbena,,93306,Bakersfield,"4,67,990","2,023",No Plan,20/05/24,,,,,,,,,
9181,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/juniper-ii,Home Builder,,K.Hovnanian Homes,Willis,TX,Juniper II,,77318,Willis,"3,23,990","2,044",No Plan,20/05/24,,,,,,,,,
3086,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/selma-ii,Home Builder,,K.Hovnanian Homes,Willis,TX,Fairbanks,,77318,Willis,"2,97,990","1,660",No Plan,20/05/24,,,,,,,,,
1961,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/hoover-ii,Home Builder,,K.Hovnanian Homes,Willis,TX,Hoover II,,77318,Willis,"3,50,990","2,300",No Plan,20/05/24,,,,,,,,,
5052,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/palmer-ii,Home Builder,,K.Hovnanian Homes,Willis,TX,Palmer II,,77318,Willis,"3,40,990","2,193",No Plan,20/05/24,,,,,,,,,
3524,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/auburn,Home Builder,,K.Hovnanian Homes,Willis,TX,Auburn,,77318,Willis,"3,07,990","1,842",No Plan,20/05/24,,,,,,,,,
4185,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/ashville,Home Builder,,K.Hovnanian Homes,Willis,TX,Ashville,,77318,Willis,"3,71,990","2,439",No Plan,20/05/24,,,,,,,,,
8192,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/elmore,Home Builder,,K.Hovnanian Homes,Willis,TX,Elmore,,77318,Willis,"3,77,990","2,697",No Plan,20/05/24,,,,,,,,,
9636,Hovnanian,https://www.khov.com/find-new-homes/texas/willis/77318/k-hovnanian-homes/lexington-heights/chase,Home Builder,,K.Hovnanian Homes,Willis,TX,Chase,,77318,Willis,"3,33,990","2,241",No Plan,20/05/24,,,,,,,,,
2373,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/coligny-ii,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Coligny II,,29466,Mount-Pleasant,"9,88,990","2,446",No Plan,20/05/24,,,,,,,,,
6465,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/riviera-ii,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Riviera II,,29466,Mount-Pleasant,"10,23,990","2,694",No Plan,20/05/24,,,,,,,,,
3595,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/capers,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Capers,,29466,Mount-Pleasant,"11,03,990","3,373",No Plan,20/05/24,,,,,,,,,
7391,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/copahee,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Copahee,,29466,Mount-Pleasant,"10,82,990","3,204",No Plan,20/05/24,,,,,,,,,
9685,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/hamlin,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Hamlin,,29466,Mount-Pleasant,"10,66,990","2,930",No Plan,20/05/24,,,,,,,,,
5577,Hovnanian,https://www.khov.com/find-new-homes/south-carolina/mount-pleasant/29466/k-hovnanian-homes/liberty-hill-farm/kiawah,Home Builder,,K.Hovnanian Homes,Mount-Pleasant,SC,Kiawah,,29466,Mount-Pleasant,"10,39,990","2,760",No Plan,20/05/24,,,,,,,,,
